"U.S.  Economic Assistance, Constant 2012 $US ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Obligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Source: US Overseas Loans & Grants [Greenbook], http://gbk.eads.usaidallnet.gov/",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Prepared by USAID Economic Analysis and Data Services on March 28, 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"tq—In 1976 the U.S. Government changed the fiscal year from July-June to October-September. The Transition Quarter (TQ) reports the 3 month adjustment period of July, August and September in 1976.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Program Name,FY1946,FY1947,FY1948,FY1949,FY1950,FY1951,FY1952,FY1953,FY1954,FY1955,FY1956,FY1957,FY1958,FY1959,FY1960,FY1961,FY1962,FY1963,FY1964,FY1965,FY1966,FY1967,FY1968,FY1969,FY1970,FY1971,FY1972,FY1973,FY1974,FY1975,FY1976,FY1976tq,FY1977,FY1978,FY1979,FY1980,FY1981,FY1982,FY1983,FY1984,FY1985,FY1986,FY1987,FY1988,FY1989,FY1990,FY1991,FY1992,FY1993,FY1994,FY1995,FY1996,FY1997,FY1998,FY1999,FY2000,FY2001,FY2002,FY2003,FY2004,FY2005,FY2006,FY2007,FY2008,FY2009,FY2010,FY2011,FY2012
Somalia,"Nonproliferation, Anti-Terrorism, Demining and Related",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"461,636","1,527,533","1,823,446","1,781,595","1,502,171","552,043",,,,,"1,498,898","1,599,152","2,100,750","2,213,583","241,026"
Somalia,Other Active Grant Programs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"81,582","325,993","6,189",,,,,,,,,"352,657","910,278","906,403","1,393,216","601,358","1,540,734","924,934","3,074,056","1,221,036","533,554","1,149,387","2,103,044","1,203,318"
Somalia,Other Food Aid Programs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"342,978",,,"8,685,345","40,193,570","2,814,783",,,,,,,,,,,,,,,,,,
Somalia,Other State Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43,347",,"69,406",,"27,187","46,756","39,999","41,995","296,798","190,596",,"275,469","339,022","3,834,508","2,912,390","966,229","1,053,909","1,267,990","4,044,349"
Somalia,Other USAID Assistance,,,,,,,,,"4,940,073","2,100,544","682,450","9,207,264","3,830,744","19,512,656","16,785,193","25,737,493","71,515,900","45,490,083","21,886,473","28,490,316","25,042,829","85,489,767","19,712,920","13,249,252","10,635,628","1,381,168",,,,"2,134,070",,,,"9,409,826","29,105,180","30,255,232","27,049,863","30,180,358","54,007,067","30,179,906","39,303,571","41,251,667","32,979,034","10,475,898","8,611,083","1,310,395","939,108","1,206,298","40,512,262","11,569,216","7,099,949","5,205,438","5,002,112","4,845,157",,,"7,125,193","7,849,253","4,028,110","5,410,291","6,015,123","7,668,094","26,935,640","54,452,953","7,299,272","16,925,168","85,226,642","149,079,763"
Somalia,Peace Corps,,,,,,,,,,,,,,,,,"2,424,268","1,197,107","4,140,684","2,907,175","4,553,242","4,412,375","4,262,253","4,586,280","1,450,313","4,604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,Title I,,,,,,,,,,,,,,,,,,,,,,,"3,196,690",,,,,,,,,,,"20,248,627","28,642,088","43,538,017","33,588,406","30,389,944","30,114,345","30,973,605","37,501,618","30,239,127","2,034,861",,,,,,,,,"399,778",,,,,,,,,,,,,,,,
Somalia,Title II,,,,,,,,,,,,,,,"1,871,238","6,128","17,575,941","5,991,523","5,915","14,535,876","1,138,310","551,547","1,070,891","5,096","2,417,188",,,,,"16,361,203","5,309,507","2,251,971","2,602,900","25,348,388","19,415,053","79,480,250","66,937,214","14,415,313","13,706,042","29,165,521","21,885,944","14,423,147","31,843,795","20,996,764","11,927,648","7,608,640","4,751,235","58,882,270","72,532,706","24,285,096","13,808,680","7,441,695","3,227,657","12,390,143","13,202,669","14,950,565","12,417,969","24,893,357","23,582,304","28,177,924","33,288,036","92,096,022","38,429,361","209,991,623","132,568,169","15,791,600","46,689,080","84,424,900"
South Africa,Child Survival and Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,655,987","18,337,356","23,117,542","26,662,762","34,139,888","50,760,803","17,593,118","14,951,907","10,429,552","314,562","-206,477","100,664","-256,130","-53,646"
South Africa,Department of Defense Security Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"68,002","113,677","6,549",,,,,"184,775"
South Africa,Development Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52,155,618","44,906,268","41,511,455","46,760,457","41,016,977","38,046,823","31,885,657","28,562,239","21,632,868","10,235,411","10,272,171","14,598,765","15,796,555","18,669,030"
South Africa,Economic Support Fund/Security Support Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25,199,272","16,496,657","5,880,478","22,143,736","15,989,706","15,471,295","333,240",,"4,334,663",,,,,"332,072","911,723","81,700","751,086","1,151,930","3,252,302","1,346,746","912,487","3,910,562","5,084,865","1,953,550","1,362,913","407,347","453,650"
South Africa,Global HIV/AIDS Initiative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38,065,747","139,975,813","226,512,090","372,552,364","12,834,252","1,847,315","11,896,898","-14,033","998,344"
South Africa,Global Health and Child Survival,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"548,281,425","545,917,119","519,347,647","440,152,329","219,099,963"
South Africa,Inactive Programs,,"11,543,602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,Migration and Refugee Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,559,337",,,,,,,,"1,336,699","525,152","311,925","814,694",
South Africa,Narcotics Control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"72,244","91,968","87,451",,,"196,587","2,044,865",,"2,546,180",,"302,712","2,435,235","2,635,399","359,200","774,383","261,924","422,516","26,336","1,997,176"
South Africa,"Nonproliferation, Anti-Terrorism, Demining and Related",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,673",,"1,332,593","283,552",,,"2,138,521","814,764","1,320,032"
South Africa,Other Active Grant Programs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,641",,,,,,,"1,937,982","1,738,917","555,644","892,924","5,868,138","10,744,145","6,449,668","5,705,329","6,268,267","5,407,101","6,912,672","7,619,818","12,640,731","13,166,450","12,130,502"
South Africa,Other Food Aid Programs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,715,051","1,831,047",,,,,,,,,,,,,
South Africa,Other State Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"506,654","1,203,555","396,148","1,877,885","1,254,126","513,218","340,322","477,999","83,882",,"59,546","50,903","751,086","200,453","105,733","104,292","189,695","76,194","117,661","120,995","392,401","408,569","1,510,174"
South Africa,Other USAID Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,007,971","13,121,286","38,771,373","33,282,201","36,880,544","61,906,840","119,909,035","118,271,666","188,809,266","141,659,409","161,304,738","106,241,052","98,495,308",,,"5,480,806","10,353,886","5,218,808","12,722,654","11,623,857","5,449,663","7,176,749","10,308,113","22,564,568","16,903,672","17,977,082","6,529,198"
South Africa,Other USDA Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,919","137,596","190,738","125,518","91,433","207,854",,"53,381",,
South Africa,Peace Corps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"700,999","2,082,623","2,687,716","3,693,974","3,133,722","3,316,311","2,693,894","3,367,463","3,725,868","3,524,257","3,487,132","3,677,151","4,083,093","5,230,512","3,555,739","5,230,502","5,777,979"
South Africa,Title II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"353,249","677,842","163,273","1,701,924",,"1,559,623","4,928,461","3,936,968"
South Sudan,Department of Defense Security Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"536,518"
South Sudan,Development Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"509,184",
South Sudan,Economic Support Fund/Security Support Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"224,278,189","12,585,700"
South Sudan,Global Health and Child Survival,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31,502,170","9,076,407"
South Sudan,Migration and Refugee Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,252,329","72,960,889"
South Sudan,Narcotics Control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,400,095","20,968,157"
South Sudan,Other State Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"227,666","192,284"
South Sudan,Other USAID Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,828,972","105,818,804"
South Sudan,Title II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53,435,558","173,342,300"
Southern Africa (not specified),Child Survival and Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"168,104",,,,-846,,"-10,825"
Southern Africa (not specified),Development Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,230,915","24,772,689","22,753,877","25,517,641","17,319,511","18,192,709","16,204,151","13,036,327","18,709,259","34,758,526","40,207,430","24,934,967"
Southern Africa (not specified),Economic Support Fund/Security Support Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,311,896","1,951,647","-261,988","840,105","131,107","217,697",,"315,091",,,"299,970"
Southern Africa (not specified),Global HIV/AIDS Initiative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"564,336","1,328,193","1,198,976","566,698","228,572","-855,529","-49,820","-524,817"
Southern Africa (not specified),Global Health and Child Survival,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"678,259","5,510,641","4,123,384","27,793,037","2,095,317"
Southern Africa (not specified),Migration and Refugee Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,105,065","438,133","558,177","628,157","81,116","257,760","195,927","356,374","149,143","831,799",,
Southern Africa (not specified),Other Active Grant Programs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,360,575","10,768,405",,,,"5,053,062",,"179,795","1,007,610",
Southern Africa (not specified),Other State Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"127,468","1,109,490",,"679,983","1,432,230","644,644","947,447","770,299"
Southern Africa (not specified),Other USAID Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,175,662","4,356,648","4,636,975","7,079,889","4,768,562","5,100,473","4,231,671","2,499,210","7,852,768","5,800,883","10,018,359","2,672,785"
Southern Africa (not specified),Other USDA Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,588",,,,,,"8,147",
Southern Africa (not specified),Title II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"144,265,155","283,218,078","166,739,469","143,664,812","172,350,543","111,678,779",,,,"1,629,387",
Spain,Economic Support Fund/Security Support Assistance,,,,,,,,,"597,043,118","591,653,172","398,550,766","460,363,224","340,936,198","314,720,261","279,753,219","214,479,112","115,152,720",,,,,,,,,,,"12,636,859","11,788,403","10,670,350",,,"30,876,632","20,248,627","18,737,815","17,218,425","15,674,589","46,108,880","24,091,476","23,230,204","22,500,971","21,046,432","8,924,831","5,538,026",,,,,,,,,,,,,,,,,,,,,,,,
Spain,Inactive Programs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"671,768",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Other Active Grant Programs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"114,234",,"2,614,156","372,331","2,567,677","17,021,105","18,157,202","1,318,838"
Spain,Other USAID Assistance,,,,,,"130,015,395","257,914,734","69,927,586","705,725","2,800,725",,"657,662","7,661,488","156,730,690","32,948,712","4,902,380",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Other USDA Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423,,"3,500"
Spain,Title I,,,,,,,,,,"68,617,764","370,570,318","276,875,596","266,875,152","289,542,640","186,502,146","142,781,809",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Title II,,,,,,,"726,520",,,"134,434,804","230,668,080","130,874,688","248,359,890","85,603,911","62,789,056","47,798,202","65,455,230","56,862,603","40,815,314","38,374,711","43,255,796","17,649,500","13,852,322",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,Child Survival and Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"398,487","911,723","381,770","876,267","-121,136","358,947","347,640","448,279","544,242","1,196,778",,,"-225,341",
Sri Lanka,Department of Defense Security Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"58,047","57,000"
Sri Lanka,Development Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,768,487","4,233,000","3,960,668","7,735,256","8,880,956","9,000,015","10,129,071","4,089,378","4,941,265","7,232,421","16,758,547","25,452,251","29,842,547","7,328,967"
Sri Lanka,Economic Support Fund/Security Support Assistance,,,,,,,,,,,,,,,,,,,,,"42,686,640",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"681,487","1,345,877",,,"954,426","5,958,613","4,845,712","14,273,162","12,731,412","5,513,932","3,679,076","11,804,951",,"38,462,955","1,574,919","929,985"
Sri Lanka,Global Health and Child Survival,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"723,041","1,070,000"
Sri Lanka,Migration and Refugee Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"807,526",,"1,771,348","559,930",,"2,453,525",,,"1,344,836","5,404,323","2,116,967","14,000,547","8,993,827","4,989,999","2,500,000"
Sri Lanka,Millennium Challenge Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"510,956","3,101,201","1,926,457","-284,443","-296,199","-245,499","-20,722",
Sri Lanka,Narcotics Control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46,414","45,236","59,017","28,898",,,,,,,,,,"903,350","1,512,234",,,"87,845","527,528","5,589",,"450,000"
Sri Lanka,"Nonproliferation, Anti-Terrorism, Demining and Related",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,944,230",,"212,068","2,348,519","707,397","1,995,878","7,177,896","4,278,021","3,663,772","431,845"
Sri Lanka,Other Active Grant Programs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33,228",,,"63,628","143,559","1,834,692","2,029,701","5,238,346","2,997,962","1,051,956","9,830,431","8,015,404","7,431,753","8,681,813","1,533,216"
Sri Lanka,Other Food Aid Programs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,606,266",,,"75,485,303","91,291,869","41,001,292",,,,,"14,297,206",,"11,345,449",,,"1,117,671",,"19,271,894",,,,,,
Sri Lanka,Other State Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"162,449",,"109,462","232,342","233,681","238,820",,"51,552","19,924","19,537","14,328","182,690","354,981","276,963","325,499","362,735","611,042","1,143,466","991,836","1,841,918","1,345,510","1,801,568"
Sri Lanka,Other USAID Assistance,,,,,,,"7,265",,,,"34,122,497","40,117,367","31,284,408","11,329,929","39,165,451","38,606,240","8,484,937","2,394,215",,,,"41,366,016",,"25,479,332",,,,,,"30,588,336","31,857,045",,"64,532,161","66,531,203","77,705,718","77,155,762","103,228,367","101,649,123","101,776,448","86,600,264","66,107,852","46,331,841","46,857,145","47,656,082","48,647,956","33,813,322","42,926,655","30,118,245","24,297,324","18,016,306","16,279,796","16,247,908","4,879,445","6,322,930",,,"1,303,610","1,105,410","6,195,446","6,366,418","143,451,700","13,089,036","9,381,372","9,437,283","11,311,077","20,986,271","20,535,701","6,263,467"
Sri Lanka,Other USDA Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28,339",,
Sri Lanka,Peace Corps,,,,,,,,,,,,,,,,,"1,212,134","1,197,107","1,183,053",,"5,692","1,103,094","1,065,563","1,019,173","1,450,313","460,389",,,,,,,,,,,,,"80,305","789,827","855,037","1,207,732","1,090,614","1,326,567","1,188,769","661,621","903,524","1,054,003","1,121,324","1,306,179","860,257","825,930","810,969","707,931",,,,,,,,,,,,,,
Sri Lanka,Title I,,,,,,,,,,,,,"19,153,719","47,208,039",,"14,707,139",,"13,168,182",,,"20,489,587",,"114,548,046","70,832,542",,"64,454,509","67,699,241","42,122,864","23,183,859","87,141,191","73,005,727",,"123,197,762","99,507,539","43,632,340","58,542,645","38,738,628","35,042,749","42,912,942","48,396,258","48,752,104","60,478,254","51,407,024","44,968,358","51,613,218","57,811,530","7,503,578","19,602,342","14,754,265","26,007,980",,"40,949,449",,,,"6,512,308","10,180,540","10,014,476","5,703,710","3,257,363",,,,,,,,
Sri Lanka,Title II,,,,,,,,,,"700,181","682,450","34,856,073","81,084,077","25,177,621","19,893,562","33,091,063","25,454,812","25,737,810","19,520,368","22,675,966","16,505,501","14,891,766","9,590,069","19,364,292","18,854,068","17,955,185","7,912,898","5,897,201","10,216,616","19,206,630","13,605,613","4,825,652","12,378,442","9,895,793","12,476,708","12,498,117","16,597,151","11,803,873","16,520,730","10,538,769","10,590,457","12,306,408","5,710,107","1,566,974","9,123,885","1,515,947","71,013,244",,,"624,914","1,613,831",,,,"2,284,791",,,"1,783,077","730,537","5,014,009","2,374,845",,"15,331,949","30,384,644","31,151,481","19,223,811","11,121,690","3,352,700"
St. Kitts and Nevis,Other USAID Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-514,,,,,,
St. Lucia,Development Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,205",,,-241,,,,,,,
St. Lucia,Other Active Grant Programs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,966"
St. Lucia,Other State Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,064",,,,,,,,,,
St. Lucia,Other USAID Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,145","19,414",,,,
St. Lucia,Other USDA Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,000"
St. Vincent and Grenadines,Narcotics Control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,644",,,,,,,
St. Vincent and Grenadines,"Nonproliferation, Anti-Terrorism, Demining and Related",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,613",,,,,,,
St. Vincent and Grenadines,Other Active Grant Programs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42,777",,,,"207,856",,
St. Vincent and Grenadines,Other State Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,779","16,754",,,"82,974",,,
St. Vincent and Grenadines,Other USAID Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"144,226",
Sub-Saharan Africa (not specified),Child Survival and Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"61,165,899","55,656,785","68,915,478","71,676,344","75,878,479","57,444,277","44,059,158","38,788,893","34,054,119","3,356,178","-334,498","-255,517","-374,594","-602,066"
Sub-Saharan Africa (not specified),Department of Defense Security Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,897,681","1,635,240","120,977","7,940","9,010",,,,"241,030",,"396,208",,"1,117,849",,"15,314,205","860,000"
Sub-Saharan Africa (not specified),Development Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"144,798,688","142,941,243","113,470,517","119,818,012","96,369,363","112,956,097","103,150,228","114,643,107","127,732,324","111,188,788","175,723,280","173,830,001","133,002,978","81,976,137"
Sub-Saharan Africa (not specified),Economic Support Fund/Security Support Assistance,,,,,,,,,,,,,,,,,,,,"11,047,265","25,611,984","6,067,016","5,327,816","3,567,106","2,900,626","920,779","1,318,816",,,,"2,654,754",,"43,227,285","107,601,204","37,207,946","19,921,718","38,154,190","29,981,252","28,895,718","30,965,862","9,709,169","5,684,956","7,148,789",,"49,953,271",,,"7,539,362","4,426,280","1,444,888",,,"4,004,416","1,456,239","16,337,964","34,276,879","2,495,647","41,046,078","20,573,449","22,287,109","11,995,770","4,557,017","739,198","831,717","1,944,816","3,162,591","4,269,141","1,389,843"
Sub-Saharan Africa (not specified),Global HIV/AIDS Initiative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"463,680",-601,"834,119","30,588","-30,238",,,
Sub-Saharan Africa (not specified),Global Health and Child Survival,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31,974,940","41,481,558","41,959,647","29,070,584","21,977,753"
Sub-Saharan Africa (not specified),Migration and Refugee Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"83,125,993","167,673,271","153,212,095","153,682,433","232,782,898","179,120,588","64,104,299","51,628,866","57,253,682","110,288,574","70,402,232","107,487,789","95,917,626","78,810,324","106,716,018","137,564,005","164,180,000"
Sub-Saharan Africa (not specified),Narcotics Control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,000,783","8,219,310",,"129,759",,,"1,304,212","7,207,873","2,899,008","4,645,381","1,283,491"
Sub-Saharan Africa (not specified),"Nonproliferation, Anti-Terrorism, Demining and Related",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,499,487","37,557","353,949","1,529,446","5,938,496","3,691,108","142,514","354,933"
Sub-Saharan Africa (not specified),Other Active Grant Programs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"240,532",,,,"299,529",,"5,866,536","337,288","3,698,689","11,336,402","5,316,112","5,360,502","6,058,357","7,554,702","13,210,594","14,779,825","3,923,075","3,060,526"
Sub-Saharan Africa (not specified),Other State Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"369,351",,"113,090",,,,"69,406",,,"106,263",,,"547,966","487,987","723,236","1,441,431","2,916,079","4,364,801","1,126,451","635,382","1,418,433","760,900","1,120,362"
Sub-Saharan Africa (not specified),Other USAID Assistance,,,,,,,,,"40,932,034","7,701,994","4,094,700","6,577","6,385","1,258,881","1,243,348","9,191,962","36,970,084","46,088,636","56,194,997","37,211,841","67,729,470","157,190,861","156,637,793","174,278,628","110,707,217","224,670,004","189,030,349","115,837,877","200,795,795","143,338,367","177,536,655","67,880,844","168,200,453","162,182,825","128,163,976","185,149,724","132,020,349","182,293,555","188,873,157","181,300,126","193,476,473","173,994,104","104,916,738","112,526,398","132,359,601","117,887,345","142,037,319","139,918,503","129,569,007","116,715,145","165,606,527","142,640,118","330,594,654","234,484,055",,,"22,718,992","6,581,825","6,672,923","7,121,839","12,938,838","24,297,476","6,401,221","34,363,861","23,579,228","27,138,244","17,446,728","2,688,923"
Sub-Saharan Africa (not specified),Other USDA Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"270,407","9,850","717,246","322,230","407,436","412,407","606,920","962,814","3,975,122"
